0.0,2.0,7.0,12.0,18.0,22.0,25.0,30.0,33.0,37.0,43.0,48.0,52.0,60.0,65.0,75.0,81.0,93.0
0.0,0.0,3.0,8.0,14.0,18.0,21.0,26.0,29.0,33.0,39.0,44.0,48.0,56.0,61.0,71.0,77.0,89.0
0.0,0.0,0.0,3.0,9.0,13.0,16.0,21.0,24.0,28.0,34.0,39.0,43.0,51.0,56.0,66.0,72.0,84.0
0.0,0.0,0.0,0.0,4.0,8.0,11.0,16.0,19.0,23.0,29.0,34.0,38.0,46.0,51.0,61.0,67.0,79.0
0.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,13.0,17.0,23.0,28.0,32.0,40.0,45.0,55.0,61.0,73.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,13.0,19.0,24.0,28.0,36.0,41.0,51.0,57.0,69.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,16.0,21.0,25.0,33.0,38.0,48.0,54.0,66.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,16.0,20.0,28.0,33.0,43.0,49.0,61.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,13.0,17.0,25.0,30.0,40.0,46.0,58.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,13.0,21.0,26.0,36.0,42.0,54.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,15.0,20.0,30.0,36.0,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,15.0,25.0,31.0,43.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,20.0,26.0,38.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,19.0,31.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
