Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
123,123,123,129356.638,131379.141,129356.638,131379.141,2022.503,1,0,,,,,,,,,
124,124,124,131379.141,132264.937,131379.141,132264.937,885.796,1,0.4,1,,7,,,,14322.5,,
125,125,125,132264.937,132917.651,132264.937,132917.651,652.714,1,2.6,1,,7,,,,2203.461538,,
126,126,126,132917.651,134076.997,132917.651,134076.997,1159.346,1,0,,,,,,,,,
127,127,127,134076.997,134199.272,134076.997,134199.272,122.275,1,0,,,,,,,,,
128,128,128,134199.272,134297.098,134199.272,134297.098,97.826,1,0,,,,,,,,,
129,129,129,134297.098,134384.084,134297.098,134384.084,86.986,1,0,,,,,,,,,
130,130,130,134384.084,134707.883,134384.084,134707.883,323.799,1,1.8,1,,7,,,,3182.777778,,
131,131,131,134707.883,134801.38,134707.883,134801.38,93.497,1,0,,,,,,,,,
132,132,132,134801.38,134874.476,134801.38,134874.476,73.096,1,0,,,,,,,,,
133,133,133,134874.476,135215.351,134874.476,135215.351,340.875,1,0,,,,,,,,,
134,134,134,135215.351,135508.796,135215.351,135508.796,293.445,1,2,1,,7,,,,2864.5,,
135,135,135,135508.796,135799.103,135508.796,135799.103,290.307,1,0,,,,,,,,,
136,136,136,135799.103,136699.858,135799.103,136699.858,900.755,1,0,,,,,,,,,
137,137,137,136699.858,137228.246,136699.858,137228.246,528.388,1,1.8,1,,7,,,,3182.777778,,
138,138,138,137228.246,137961.496,137228.246,137961.496,733.25,1,0,,,,,,,,,
139,139,139,137961.496,138183.9,137961.496,138183.9,222.404,1,1,1,,7,,,,5729,,
140,140,140,138183.9,138607.166,138183.9,138607.166,423.266,1,1,1,,7,,,,5729,,
141,141,141,138607.166,138932.477,138607.166,138932.477,325.311,1,0,,,,,,,,,
142,142,142,138932.477,139397.734,138932.477,139397.734,465.257,1,5.2,1,,7,,,,1101.730769,,
143,143,143,139397.734,139849.393,139397.734,139849.393,451.659,1,2.9,1,,7,,,,1975.517241,,
144,144,144,139849.393,140131.905,139849.393,140131.905,282.512,1,0,,,,,,,,,
145,145,145,140131.905,140661.959,140131.905,140661.959,530.054,1,2.9,1,,7,,,,1975.517241,,
146,146,146,140661.959,141011.681,140661.959,141011.681,349.722,1,0.4,1,,7,,,,14322.5,,
147,147,147,141011.681,141261.005,141011.681,141261.005,249.324,1,0,,,,,,,,,
148,148,148,141261.005,141361.615,141261.005,141361.615,100.61,1,1.8,1,,7,,,,3182.777778,,
149,149,149,141361.615,141560.792,141361.615,141560.792,199.177,1,1.8,1,,7,,,,3182.777778,,
