Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
58,,58,47262.644,48223.941,,,961.297,1,0.727492063,1,,7,,,,7875,,
59,,59,48223.941,48471.356,,,247.415,1,0,,,,,,,,,
60,,60,48471.356,49638.383,,,1167.027,1,0.727492063,1,,7,,,,7875,,
61,,61,49638.383,49946.432,,,308.049,1,0,,,,,,,,,
62,,62,49946.432,50613.538,,,667.106,1,0.513581354,1,,7,,,,11155,,
63,,63,50613.538,51016.349,,,402.811,1,0,,,,,,,,,
64,,64,51016.349,51192.95,,,176.601,1,0,,,,,,,,,
65,,65,51192.95,52083.915,,,890.965,1,0.513581354,1,,7,,,,11155,,
66,,66,52083.915,53172.235,,,1088.32,1,0.727492063,1,,7,,,,7875,,
67,,67,53172.235,53689.315,,,517.08,1,0,,,,,,,,,
68,,68,53689.315,55734.883,,,2045.568,1,0.727492063,1,,7,,,,7875,,
69,,69,55734.883,56423.557,,,688.674,1,0,,,,,,,,,
70,,70,56423.557,56923.426,,,499.869,1,0.727492063,1,,7,,,,7875,,
71,,71,56923.426,57597.439,,,674.013,1,0,,,,,,,,,
72,,72,57597.439,57934.135,,,336.696,1,0.727492063,1,,7,,,,7875,,
73,,73,57934.135,58410.027,,,475.892,1,0,,,,,,,,,
74,,74,58410.027,59121.042,,,711.015,1,0.513581354,1,,7,,,,11155,,
74,,74,59121.042,59352.808,,,231.766,1,0,,,,,,,,,
75,,75,59352.808,60147.087,,,794.279,1,0.727492063,1,,7,,,,7875,,
76,,76,60147.087,60304.706,,,157.619,1,2,1,,7,,,,2864.5,,
77,,77,60304.706,61517.297,,,1212.591,1,0,,,,,,,,,
78,,78,61517.297,62114.02,,,596.723,1,2,1,,7,,,,2864.5,,
79,,79,62114.02,62400.228,,,286.208,1,0,,,,,,,,,
80,,80,62400.228,63305.643,,,905.415,1,1.433,1,,7,,,,3997.90649,,
81,,81,63305.643,64199.202,,,893.559,1,0,,,,,,,,,
82,,82,64199.202,64664.499,,,465.297,1,1.075,1,,7,,,,5329.302326,,
83,,83,64664.499,65829.828,,,1165.329,1,0,,,,,,,,,
84,,84,65829.828,65898.449,,,68.621,1,0,,,,,,,,,
85,,85,65898.449,66039.001,,,140.552,1,0.727492063,1,,7,,,,7875,,
86,,86,66039.001,67104.426,,,1065.425,1,0.727492063,1,,7,,,,7875,,
87,,87,67104.426,68194.372,,,1089.946,1,0,,,,,,,,,
88,,88,68194.372,68861.363,,,666.991,1,0.727492063,1,,7,,,,7875,,
89,,89,68861.363,69326.838,,,465.475,1,0,,,,,,,,,
90,,90,69326.838,70626.47,,,1299.632,1,0.727492063,1,,7,,,,7875,,
91,,91,70626.47,70674.598,,,48.128,1,0,,,,,,,,,
92,,92,70674.598,71230.394,,,555.796,1,0,,,,,,,,,
93,,93,71230.394,71880.042,,,649.648,1,0.5154296,1,,7,,,,11115,,
94,,94,71880.042,72129.304,,,249.262,1,0,,,,,,,,,
95,,95,72129.304,72785.015,,,655.711,1,0.513581354,1,,7,,,,11155,,
96,,96,72785.015,73445.371,,,660.356,1,0,,,,,,,,,
97,,97,73445.371,74778.553,,,1333.182,1,1.164430894,1,,7,,,,4920,,
98,,98,74778.553,74993.06,,,214.507,1,0,,,,,,,,,
99,,99,74993.06,75781.377,,,788.317,1,1.164430894,1,,7,,,,4920,,
100,,100,75781.377,75940.84,,,159.463,1,0,,,,,,,,,
102,,102,75940.84,78012.529,,,2071.689,1,0,,,,,,,,,
103,,103,78012.529,78459.804,,,447.275,1,2.038,1,,7,,,,2811.089303,,
104,,104,78459.804,78921.958,,,462.154,1,0,,,,,,,,,
105,,105,78921.958,79377.999,,,456.041,1,1.975,1,,7,,,,2900.759494,,
106,,106,79377.999,79593.209,,,215.21,1,1.975,1,,7,,,,2900.759494,,
107,,107,79593.209,79858.414,,,265.205,1,1.392,1,,7,,,,4115.66092,,
108,,108,79858.414,84501.79,,,4643.376,1,0,,,,,,,,,
109,,109,84501.79,85256.473,,,754.683,1,0.367,1,,7,,,,15610.35422,,
110,,110,85256.473,86230.969,,,974.496,1,0,,,,,,,,,
111,,111,86230.969,86648.865,,,417.896,1,1.758,1,,7,,,,3258.816837,,
112,,112,86648.865,87736.858,,,1087.993,1,0,,,,,,,,,
113,,113,87736.858,88107.299,,,370.441,1,2.683,1,,7,,,,2135.29631,,
114,,114,88107.299,88182.536,,,75.237,1,0,,,,,,,,,
115,,0,0,253.487,,,253.487,2,2.210262346,1,,7,,,,2592,,
116,,1,253.487,369.19,,,115.703,2,2.210262346,1,,7,,,,2592,,
117,,2,369.19,1386.192,,,1017.002,2,0,,,,,,,,,
118,,3,1386.192,1566.305,,,180.113,2,1.5,1,,7,,,,3819.333333,,
119,,4,1566.305,1848.163,,,281.858,2,0,,,,,,,,,
120,,5,1848.163,2510.509,,,662.346,2,1,1,,7,,,,5729,,
120,,6,2510.509,5116.961,,,2606.452,2,0,,,,,,,,,
121,,7,5116.961,5518.722,,,401.761,2,3,1,,7,,,,1909.666667,,
122,,8,5518.722,5687.858,,,169.136,2,0,,,,,,,,,
123,,9,5687.858,5952.323,,,264.465,2,3,1,,7,,,,1909.666667,,
124,,10,5952.323,7459.064,,,1506.741,2,0,,,,,,,,,
125,,11,7459.064,7935.171,,,476.107,2,2.5,1,,7,,,,2291.6,,
126,,12,7935.171,8462.601,,,527.43,2,0,,,,,,,,,
127,,13,8462.601,9167.134,,,704.533,2,2,1,,7,,,,2864.5,,
128,,14,9167.134,9556.25,,,389.116,2,0,,,,,,,,,
129,,15,9556.25,9920.213,,,363.963,2,2,1,,7,,,,2864.5,,
130,,16,9920.213,10206.177,,,285.964,2,0,,,,,,,,,
131,,17,10206.177,10542.939,,,336.762,2,1.6,1,,7,,,,3580.625,,
132,,18,10542.939,11491.895,,,948.956,2,0,,,,,,,,,
133,,19,11491.895,11937.603,,,445.708,2,2.5,1,,7,,,,2291.6,,
134,,20,11937.603,12580.751,,,643.148,2,0,,,,,,,,,
135,,21,12580.751,12903.412,,,322.661,2,3,1,,7,,,,1909.666667,,
136,,22,12903.412,13150.689,,,247.277,2,0,,,,,,,,,
137,,23,13150.689,13570.449,,,419.76,2,3,1,,7,,,,1909.666667,,
138,,24,13570.449,13842.121,,,271.672,2,0,,,,,,,,,
139,,25,13842.121,14172.097,,,329.976,2,1,1,,7,,,,5729,,
140,,26,14172.097,14419.49,,,247.393,2,0,,,,,,,,,
141,,27,14419.49,14846.221,,,426.731,2,2,1,,7,,,,2864.5,,
142,,28,14846.221,15766.266,,,920.045,2,0,,,,,,,,,
143,,29,15766.266,16013.516,,,247.25,2,1,1,,7,,,,5729,,
144,,30,16013.516,16759.202,,,745.686,2,0,,,,,,,,,
145,,31,16759.202,16841.98,,,82.778,2,3,1,,7,,,,1909.666667,,
146,,32,16841.98,17240.798,,,398.818,2,0,,,,,,,,,
147,,33,17240.798,17689.039,,,448.241,2,1,1,,7,,,,5729,,
148,,34,17689.039,18171.267,,,482.228,2,0,,,,,,,,,
149,,35,18171.267,19077.461,,,906.194,2,3.17,1,,7,,,,1807.255521,,
150,,36,19077.461,19992.202,,,914.741,2,0,,,,,,,,,
151,,37,19992.202,20764.715,,,772.513,2,0.75,1,,7,,,,7638.666667,,
152,,38,20764.715,21847.421,,,1082.706,2,0,,,,,,,,,
153,,39,21847.421,22215.46,,,368.039,2,3.5,1,,7,,,,1636.857143,,
154,,40,22215.46,22692.404,,,476.944,2,0,,,,,,,,,
155,,41,22692.404,22931.116,,,238.712,2,3.75,1,,7,,,,1527.733333,,
156,,42,22931.116,23446.553,,,515.437,2,3.2,1,,7,,,,1790.3125,,
157,,43,23446.553,23722.075,,,275.522,2,0,,,,,,,,,
158,,44,23722.075,24210.505,,,488.43,2,0,,,,,,,,,
159,,45,24210.505,25083.761,,,873.256,2,0,,,,,,,,,
160,,46,25083.761,25724.312,,,640.551,2,0,,,,,,,,,
161,,47,25724.312,26028.316,,,304.004,2,0,,,,,,,,,
162,,48,26028.316,26222.633,,,194.317,2,0,,,,,,,,,
163,,49,26222.633,26333.272,,,110.639,2,0,,,,,,,,,
164,,50,26333.272,26513.458,,,180.186,2,0,,,,,,,,,
165,,51,26513.458,26610.838,,,97.38,2,0,,,,,,,,,
166,,52,26610.838,26941.928,,,331.09,2,0.72,1,,7,,,,7956.944444,,
167,,53,26941.928,27447.77,,,505.842,2,1.5,1,,7,,,,3819.333333,,
168,,54,27447.77,28914.217,,,1466.447,2,0,,,,,,,,,
169,,55,28914.217,29261.637,,,347.42,2,1.5,1,,7,,,,3819.333333,,
170,,56,29261.637,30389.96,,,1128.323,2,0,,,,,,,,,
171,,57,30389.96,30472.65,,,82.69,2,0,,,,,,,,,
172,,58,30472.65,30580.304,,,107.654,2,0,,,,,,,,,
173,,59,30580.304,30620.384,,,40.08,2,0,,,,,,,,,
174,,60,30620.384,30646.669,,,26.285,2,0,,,,,,,,,
175,,61,30646.669,31175.82,,,529.151,2,0,,,,,,,,,
