,time,id,route,state,speed,goal_speed,track,speed_limit,location_id,location_distance,track_distance,master_block,sub_block,route_direction,signal
0,19201,1,5,Dwell at station,0.0,0.0,1.0,41.67,NewHaven_1,0.0,0.0,0.0,,0.0,
1,19202,1,5,Free move,0.0,41.67,1.0,41.67,NewHaven_1,0.0,0.0,0.0,,0.0,
2,19203,1,5,Free move,1.2,41.67,1.0,41.67,0.0,,0.6,0.0,,0.0,
3,19204,1,5,Free move,2.4,41.67,1.0,41.67,0.0,,2.4,0.0,,0.0,
4,19205,1,5,Free move,3.5999999999999996,41.67,1.0,41.67,0.0,,5.4,0.0,,0.0,
5,19206,1,5,Free move,4.8,41.67,1.0,41.67,0.0,,9.6,0.0,,0.0,
6,19207,1,5,Free move,6.0,41.67,1.0,41.67,0.0,,15.0,0.0,,0.0,
7,19208,1,5,Free move,7.2,41.67,1.0,41.67,0.0,,21.6,0.0,,0.0,
8,19209,1,5,Free move,8.4,41.67,1.0,41.67,0.0,,29.400000000000002,0.0,,0.0,
9,19210,1,5,Free move,9.6,41.67,1.0,41.67,0.0,,38.400000000000006,0.0,,0.0,
10,19211,1,5,Free move,10.799999999999999,41.67,1.0,41.67,0.0,,48.60000000000001,0.0,,0.0,
11,19212,1,5,Free move,11.999999999999998,41.67,1.0,41.67,0.0,,60.00000000000001,1.0,,0.0,
12,19213,1,5,Free move,13.199999999999998,41.67,1.0,41.67,1.0,,72.60000000000001,1.0,,0.0,
13,19214,1,5,Free move,14.399999999999997,41.67,1.0,41.67,1.0,,86.4,1.0,,0.0,
14,19215,1,5,Free move,15.49791020752746,41.67,1.0,41.67,1.0,,101.34895510376373,1.0,,0.0,
15,19216,1,5,Free move,16.51559329047237,41.67,1.0,41.67,1.0,,117.35570685276365,1.0,,0.0,
16,19217,1,5,Free move,17.468367724361293,41.67,1.0,41.67,1.0,,134.3476873601805,1.0,,0.0,
17,19218,1,5,Free move,18.367168956323358,41.67,1.0,41.67,1.0,,152.2654557005228,1.0,,0.0,
18,19219,1,5,Free move,19.22013590357386,41.67,1.0,41.67,1.0,,171.05910813047143,1.0,,0.0,
19,19220,1,5,Free move,20.03352514122796,41.67,1.0,35.014277800204454,1.0,,190.68593865287232,2.0,,0.0,
20,19221,1,5,Free move,20.81227212828117,35.014277800204454,1.0,35.014277800204454,2.0,,211.1088372876269,2.0,,0.0,
21,19222,1,5,Free move,21.560353366629617,35.014277800204454,1.0,35.014277800204454,2.0,,232.2951500350823,2.0,,0.0,
22,19223,1,5,Free move,22.281029730772826,35.014277800204454,1.0,35.014277800204454,2.0,,254.21584158378352,2.0,,0.0,
23,19224,1,5,Free move,22.97701551066481,35.014277800204454,1.0,41.67,2.0,,276.84486420450236,3.0,,0.0,
24,19225,1,5,Free move,23.65059919596874,41.67,1.0,41.67,3.0,,300.15867155781916,3.0,,0.0,
25,19226,1,5,Free move,24.303731876310422,41.67,1.0,41.67,3.0,,324.13583709395874,3.0,,0.0,
26,19227,1,5,Free move,24.9380932973432,41.67,1.0,41.67,3.0,,348.75674968078556,3.0,,0.0,
27,19228,1,5,Free move,25.55514212354738,41.67,1.0,41.67,3.0,,374.0033673912308,3.0,,0.0,
28,19229,1,5,Free move,26.156154799792834,41.67,1.0,41.67,3.0,,399.85901585290094,3.0,,0.0,
29,19230,1,5,Free move,26.742256027280355,41.67,1.0,41.67,3.0,,426.30822126643756,3.0,,0.0,
30,19231,1,5,Free move,27.31444296856346,41.67,1.0,41.67,3.0,,453.33657076435946,3.0,,0.0,
31,19232,1,5,Free move,27.873604692754814,41.67,1.0,41.67,3.0,,480.9305945950186,3.0,,0.0,
32,19233,1,5,Free move,28.42053795910357,41.67,1.0,41.67,3.0,,509.07766592094777,3.0,,0.0,
33,19234,1,5,Free move,28.955960149310016,41.67,1.0,41.67,3.0,,537.7659149751546,3.0,,0.0,
34,19235,1,5,Free move,29.480519954892944,41.67,1.0,41.67,3.0,,566.9841550272561,3.0,,0.0,
35,19236,1,5,Free move,29.99480627901611,41.67,1.0,41.67,3.0,,596.7218181442106,3.0,,0.0,
36,19237,1,5,Free move,30.499355704912993,41.67,1.0,41.67,3.0,,626.9688991361752,3.0,,0.0,
37,19238,1,5,Free move,30.99465880371024,41.67,1.0,41.67,3.0,,657.7159063904868,3.0,,0.0,
38,19239,1,5,Free move,31.481165495067607,41.67,1.0,41.67,3.0,,688.9538185398757,3.0,,0.0,
39,19240,1,5,Free move,31.959289629116547,41.67,1.0,41.67,3.0,,720.6740461019677,3.0,,0.0,
40,19241,1,5,Free move,32.42941292382922,41.67,1.0,41.67,3.0,,752.8683973784406,3.0,,0.0,
41,19242,1,5,Free move,32.891888365442284,41.67,1.0,41.67,3.0,,785.5290480230764,3.0,,0.0,
42,19243,1,5,Free move,33.34704315892411,41.67,1.0,41.67,3.0,,818.6485137852595,3.0,,0.0,
