,time,id,route,state,speed,goal_speed,track,speed_limit,location_id,location_distance,track_distance,master_block,sub_block,route_direction,signal
689,19890,1,7,Free move,43.01803150741897,39.17845787620566,1.0,88.0,45.0,,30626.41320628535,45.0,,0.0,
690,19891,1,7,Free move,42.55776628079146,39.17845787620566,1.0,88.0,45.0,,30669.201105179454,45.0,,0.0,
691,19892,1,7,Free move,42.09276747247582,39.17845787620566,1.0,88.0,45.0,,30711.526372056087,45.0,,0.0,
692,19893,1,7,Free move,41.62287836131212,39.17845787620566,1.0,88.0,45.0,,30753.38419497298,45.0,,0.0,
693,19894,1,7,Free move,41.1479335317929,39.17845787620566,1.0,88.0,45.0,,30794.76960091953,45.0,,0.0,
694,19895,1,7,Free move,40.667758184756586,39.17845787620566,1.0,88.0,45.0,,30835.677446777805,45.0,,0.0,
695,19896,1,7,Free move,40.18216737629466,39.17845787620566,1.0,88.0,45.0,,30876.10240955833,45.0,,0.0,
696,19897,1,7,Free move,39.690965175529804,39.17845787620566,1.0,39.17845787620566,45.0,,30916.038975834243,46.0,,0.0,
697,19898,1,7,Free move,39.19394373045176,39.17845787620566,1.0,39.17845787620566,46.0,,30955.481430287233,46.0,,0.0,
698,19899,1,7,Free move,38.69088222925376,39.17845787620566,1.0,39.17845787620566,46.0,,30994.423843267086,46.0,,0.0,
699,19900,1,7,Free move,39.17561815043978,39.17845787620566,1.0,39.17845787620566,46.0,,31033.357093456932,46.0,,0.0,
700,19901,1,7,Free move,39.660354071625804,39.17845787620566,1.0,39.17845787620566,46.0,,31072.775079567964,46.0,,0.0,
701,19902,1,7,Free move,39.16296509733201,39.17845787620566,1.0,39.17845787620566,46.0,,31112.186739152443,46.0,,0.0,
702,19903,1,7,Free move,38.66557612303822,39.17845787620566,1.0,39.17845787620566,46.0,,31151.101009762628,46.0,,0.0,
703,19904,1,7,Free move,39.15064258709621,39.17845787620566,1.0,39.17845787620566,46.0,,31190.009119117694,46.0,,0.0,
704,19905,1,7,Free move,39.635709051154194,39.17845787620566,1.0,39.17845787620566,46.0,,31229.40229493682,46.0,,0.0,
705,19906,1,7,Free move,39.13802375698749,39.17845787620566,1.0,39.17845787620566,46.0,,31268.78916134089,46.0,,0.0,
706,19907,1,7,Free move,38.64033846282078,39.17845787620566,1.0,39.17845787620566,46.0,,31307.678342450796,46.0,,0.0,
707,19908,1,7,Free move,39.1257349981017,39.17845787620566,1.0,39.17845787620566,46.0,,31346.561379181258,46.0,,0.0,
708,19909,1,7,Free move,39.61113153338262,39.17845787620566,1.0,88.0,46.0,,31385.929812447,47.0,,0.0,
709,19910,1,7,Free move,39.11315035545157,88.0,1.0,88.0,47.0,,31425.291953391417,47.0,,0.0,
710,19911,1,7,Free move,39.592432522201136,88.0,1.0,88.0,47.0,,31464.644744830242,47.0,,0.0,
711,19912,1,7,Free move,40.06566258981528,88.0,1.0,88.0,47.0,,31504.473792386252,47.0,,0.0,
712,19913,1,7,Free move,40.53305599010093,88.0,1.0,88.0,47.0,,31544.77315167621,47.0,,0.0,
713,19914,1,7,Free move,40.99481551836791,88.0,1.0,88.0,47.0,,31585.537087430446,47.0,,0.0,
714,19915,1,7,Free move,41.4511323495402,88.0,1.0,88.0,47.0,,31626.7600613644,47.0,,0.0,
715,19916,1,7,Free move,41.90218695143645,88.0,1.0,88.0,47.0,,31668.43672101489,47.0,,0.0,
716,19917,1,7,Free move,42.348149907671946,88.0,1.0,88.0,47.0,,31710.56188944444,47.0,,0.0,
717,19918,1,7,Free move,42.789182660889196,88.0,1.0,88.0,47.0,,31753.130555728723,47.0,,0.0,
718,19919,1,7,Free move,43.22543818555539,88.0,1.0,88.0,47.0,,31796.137866151945,47.0,,0.0,
719,19920,1,7,Free move,43.65706159832431,88.0,1.0,88.0,47.0,,31839.579116043886,47.0,,0.0,
720,19921,1,7,Free move,44.08419071290786,88.0,1.0,88.0,47.0,,31883.4497421995,47.0,,0.0,
721,19922,1,7,Free move,44.50695654550673,88.0,1.0,88.0,47.0,,31927.745315828706,47.0,,0.0,
722,19923,1,7,Free move,44.92548377608495,88.0,1.0,88.0,47.0,,31972.461535989503,47.0,,0.0,
723,19924,1,7,Free move,45.33989117011759,88.0,1.0,88.0,47.0,,32017.594223462605,47.0,,0.0,
724,19925,1,7,Free move,45.7502919648777,88.0,1.0,88.0,47.0,,32063.139315030105,47.0,,0.0,
725,19926,1,7,Free move,46.156794223843015,88.0,1.0,88.0,47.0,,32109.092858124466,47.0,,0.0,
726,19927,1,7,Free move,46.55950116238296,88.0,1.0,88.0,47.0,,32155.45100581758,47.0,,0.0,
727,19928,1,7,Free move,46.95851144752259,88.0,1.0,88.0,47.0,,32202.210012122534,47.0,,0.0,
728,19929,1,7,Free move,47.35391947426366,88.0,1.0,88.0,47.0,,32249.36622758343,47.0,,0.0,
729,19930,1,7,Free move,47.74581562066709,88.0,1.0,88.0,47.0,,32296.916095130895,47.0,,0.0,
730,19931,1,7,Free move,48.134286483660155,88.0,1.0,88.0,47.0,,32344.856146183058,47.0,,0.0,
731,19932,1,7,Free move,48.51941509732071,88.0,1.0,88.0,47.0,,32393.182996973548,47.0,,0.0,
732,19933,1,7,Free move,48.901281135205274,88.0,1.0,88.0,47.0,,32441.89334508981,47.0,,0.0,
733,19934,1,7,Free move,49.279961098124915,88.0,1.0,88.0,47.0,,32490.983966206477,47.0,,0.0,
734,19935,1,7,Free move,49.65552848862906,88.0,1.0,88.0,47.0,,32540.451710999852,47.0,,0.0,
735,19936,1,7,Free move,50.02805397333022,88.0,1.0,88.0,47.0,,32590.29350223083,47.0,,0.0,
736,19937,1,7,Free move,50.39760553409037,88.0,1.0,88.0,47.0,,32640.50633198454,47.0,,0.0,
737,19938,1,7,Free move,50.76424860898957,88.0,1.0,88.0,47.0,,32691.08725905608,47.0,,0.0,
738,19939,1,7,Free move,51.12804622390925,88.0,1.0,88.0,47.0,,32742.03340647253,47.0,,0.0,
739,19940,1,7,Free move,51.48905911548305,88.0,1.0,88.0,47.0,,32793.34195914223,47.0,,0.0,
740,19941,1,7,Free move,51.84734584609809,88.0,1.0,88.0,47.0,,32845.01016162302,47.0,,0.0,
741,19942,1,7,Free move,52.20296291156638,88.0,1.0,88.0,47.0,,32897.03531600185,47.0,,0.0,
742,19943,1,7,Free move,52.55596484202986,88.0,1.0,61.94658104851261,47.0,,32949.41477987865,48.0,,0.0,
743,19944,1,7,Free move,52.90640429661188,61.94658104851261,1.0,61.94658104851261,48.0,,33002.14596444797,48.0,,0.0,
744,19945,1,7,Free move,53.254332152282856,61.94658104851261,1.0,61.94658104851261,48.0,,33055.22633267241,48.0,,0.0,
745,19946,1,7,Free move,53.59979758736672,61.94658104851261,1.0,61.94658104851261,48.0,,33108.653397542235,48.0,,0.0,
746,19947,1,7,Free move,53.94284816007837,61.94658104851261,1.0,61.94658104851261,48.0,,33162.424720415955,48.0,,0.0,
747,19948,1,7,Free move,54.28352988244889,61.94658104851261,1.0,61.94658104851261,48.0,,33216.53790943722,48.0,,0.0,
748,19949,1,7,Free move,54.62188728996572,61.94658104851261,1.0,61.94658104851261,48.0,,33270.990618023425,48.0,,0.0,
749,19950,1,7,Free move,54.95796350722752,61.94658104851261,1.0,88.0,48.0,,33325.78054342202,49.0,,0.0,
750,19951,1,7,Free move,55.29180030988928,88.0,1.0,88.0,49.0,,33380.90542533058,49.0,,0.0,
751,19952,1,7,Free move,55.62343818315086,88.0,1.0,88.0,49.0,,33436.3630445771,49.0,,0.0,
752,19953,1,7,Free move,55.95291637702185,88.0,1.0,88.0,49.0,,33492.15122185718,49.0,,0.0,
753,19954,1,7,Free move,56.2802729585776,88.0,1.0,88.0,49.0,,33548.26781652498,49.0,,0.0,
754,19955,1,7,Free move,56.605544861404205,88.0,1.0,88.0,49.0,,33604.710725434976,49.0,,0.0,
755,19956,1,7,Free move,56.928767932415354,88.0,1.0,88.0,49.0,,33661.47788183189,49.0,,0.0,
756,19957,1,7,Free move,57.24997697620973,88.0,1.0,88.0,49.0,,33718.5672542862,49.0,,0.0,
757,19958,1,7,Free move,57.5692057971253,88.0,1.0,88.0,49.0,,33775.97684567287,49.0,,0.0,
758,19959,1,7,Free move,57.886487239134965,88.0,1.0,88.0,49.0,,33833.704692191,49.0,,0.0,
759,19960,1,7,Free move,58.20185322371765,88.0,1.0,59.88602027128506,49.0,,33891.74886242243,50.0,,0.0,
760,19961,1,7,Free move,58.515334785828976,59.88602027128506,1.0,59.88602027128506,50.0,,33950.1074564272,50.0,,0.0,
