Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
175,,175,222832.338,223639.719,,,807.381,2,0.42,1,,7,,,,,,
176,,176,223639.719,224130.73,,,491.011,2,0,,,,,,,,,
177,,177,224130.73,225458.134,,,1327.404,2,0.36,1,,7,,,,,,
178,,178,225458.134,226729.859,,,1271.725,2,0,,,,,,,,,
179,,179,226729.859,228087.081,,,1357.222,2,0.41,1,,7,,,,,,
180,,180,228087.081,228160.39,,,73.309,2,0,,,,,,,,,
181,,181,228160.39,229151.088,,,990.698,2,0.36,1,,7,,,,,,
182,,182,229151.088,229509.406,,,358.318,2,0,,,,,,,,,
183,,183,229509.406,230110.265,,,600.859,2,0.41,1,,7,,,,,,
184,,184,230110.265,230808.476,,,698.211,2,0,,,,,,,,,
185,,185,230808.476,231382.617,,,574.141,2,1.29,1,,7,,,,,,
186,,186,231382.617,231653.986,,,271.369,2,0,,,,,,,,,
187,,187,231653.986,232017.165,,,363.179,2,0,,,,,,,,,
188,,188,232017.165,232437.978,,,420.813,2,0.87,1,,7,,,,,,
189,,189,232437.978,232457.467,,,19.489,2,0,,,,,,,,,
190,,190,232457.467,233927.884,,,1470.417,2,0,,,,,,,,,
191,,191,233927.884,234323.208,,,395.324,2,1.62,1,,7,,,,,,
192,,192,234323.208,234690.737,,,367.529,2,0,,,,,,,,,
193,,193,234690.737,235082.995,,,392.258,2,0,,,,,,,,,
194,,194,235082.995,235835.256,,,752.261,2,1.62,1,,7,,,,,,
195,,195,235835.256,236306.136,,,470.88,2,0,,,,,,,,,
196,,196,236306.136,236723.408,,,417.272,2,4.37,1,,7,,,,,,
197,,197,236723.408,236864.623,,,141.215,2,0,,,,,,,,,
