Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
80,,80,62714.45,63619.865,,,905.415,1,1.433,1,,7,,,,3997.90649,,
81,,81,63619.865,64513.424,,,893.559,1,0,,,,,,,,,
82,,82,64513.424,64978.721,,,465.297,1,1.075,1,,7,,,,5329.302326,,
83,,83,64978.721,66144.05,,,1165.329,1,0,,,,,,,,,
84,,84,66144.05,66262.93,,,118.88,1,2.13,1,,7,,,,2689.671362,,
85,,85,66262.93,67326.536,,,1063.606,1,0.727492063,1,,7,,,,7875,,
86,,86,67326.536,67441.839,,,115.303,1,2,1,,7,,,,2864.5,,
87,,87,67441.839,68531.785,,,1089.946,1,0,,,,,,,,,
88,,88,68531.785,69198.776,,,666.991,1,0.727492063,1,,7,,,,7875,,
89,,89,69198.776,69664.251,,,465.475,1,0,,,,,,,,,
90,,90,69664.251,70963.883,,,1299.632,1,0.727492063,1,,7,,,,7875,,
91,,91,70963.883,71012.011,,,48.128,1,0,,,,,,,,,
92,,92,71012.011,71567.807,,,555.796,1,0,,,,,,,,,
93,,93,71567.807,72217.455,,,649.648,1,0.5154296,1,,7,,,,11115,,
94,,94,72217.455,72466.717,,,249.262,1,0,,,,,,,,,
95,,95,72466.717,73122.428,,,655.711,1,0.513581354,1,,7,,,,11155,,
96,,96,73122.428,73782.784,,,660.356,1,0,,,,,,,,,
97,,97,73782.784,75115.966,,,1333.182,1,1.164430894,1,,7,,,,4920,,
98,,98,75115.966,75330.473,,,214.507,1,0,,,,,,,,,
99,,99,75330.473,76118.79,,,788.317,1,1.164430894,1,,7,,,,4920,,
100,,100,76118.79,76180.4,,,61.61,1,0,,,,,,,,,
101,,101,76180.4,76301.61,,,121.21,1,2.973,1,,7,,,,1927.009754,,
102,,102,76301.61,78373.299,,,2071.689,1,0,,,,,,,,,
103,,103,78373.299,78820.574,,,447.275,1,2.038,1,,7,,,,2811.089303,,
104,,104,78820.574,79282.728,,,462.154,1,0,,,,,,,,,
105,,105,79282.728,79738.769,,,456.041,1,1.975,1,,7,,,,2900.759494,,
106,,106,79738.769,79953.979,,,215.21,1,1.975,1,,7,,,,2900.759494,,
107,,107,79953.979,80219.184,,,265.205,1,1.392,1,,7,,,,4115.66092,,
108,,108,80219.184,84862.56,,,4643.376,1,0,,,,,,,,,
109,,109,84862.56,85617.243,,,754.683,1,0.367,1,,7,,,,15610.35422,,
110,,110,85617.243,86591.739,,,974.496,1,0,,,,,,,,,
111,,111,86591.739,87009.635,,,417.896,1,1.758,1,,7,,,,3258.816837,,
112,,112,87009.635,88097.628,,,1087.993,1,0,,,,,,,,,
113,,113,88097.628,88468.069,,,370.441,1,2.683,1,,7,,,,2135.29631,,
