Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
113,,113,77689.851,79761.54,,,2071.689,1,0,,,,,,,,,
114,,114,79761.54,80208.815,,,447.275,1,2.038,1,,7,,,,2811.373896,,
115,,115,80208.815,80670.969,,,462.154,1,0,,,,,,,,,
116,,116,80670.969,81127.01,,,456.041,1,1.975,1,,7,,,,2901.053165,,
117,,117,81127.01,81342.22,,,215.21,1,1.975,1,,7,,,,2901.053165,,
118,,118,81342.22,81607.425,,,265.205,1,1.392,1,,7,,,,4116.077586,,
119,,119,81607.425,86250.801,,,4643.376,1,0,,,,,,,,,
120,,120,86250.801,87005.484,,,754.683,1,0.367,1,,7,,,,15611.9346,,
121,,121,87005.484,87979.98,,,974.496,1,0,,,,,,,,,
122,,122,87979.98,88397.876,,,417.896,1,1.758,1,,7,,,,3259.146758,,
123,,123,88397.876,89485.869,,,1087.993,1,0,,,,,,,,,
124,,124,89485.869,90174.269,,,688.4,1,2.683,1,,7,,,,2135.512486,,
125,,125,90174.269,90340.059,,,165.79,1,0,,,,,,,,,
126,,126,90340.059,90629.311,,,289.252,1,2.383,1,,7,,,,2404.355854,,
127,,127,90629.311,92449.155,,,1819.844,1,0,,,,,,,,,
128,,128,92449.155,92971.272,,,522.117,1,1.883,1,,7,,,,3042.793415,,
129,,129,92971.272,93121.839,,,150.567,1,0,,,,,,,,,
130,,130,93121.839,93491.109,,,369.27,1,1.933,1,,7,,,,2964.086912,,
131,,131,93491.109,93793.469,,,302.36,1,0,,,,,,,,,
132,,132,93793.469,94337.69,,,544.221,1,2.183,1,,7,,,,2624.635822,,
133,,133,94337.69,94569.414,,,231.724,1,2.25,1,,7,,,,2546.48,,
134,,134,94569.414,94900.271,,,330.857,1,0,,,,,,,,,
135,,135,94900.271,95789.567,,,889.296,1,2.8,1,,7,,,,2046.278571,,
136,,136,95789.567,96453.857,,,664.29,1,0,,,,,,,,,
137,,137,96453.857,96727.092,,,273.235,1,1.75,1,,7,,,,3274.045714,,
138,,138,96727.092,97280.321,,,553.229,1,0,,,,,,,,,
139,,139,97280.321,97903.644,,,623.323,1,0.933,1,,7,,,,6141.028939,,
140,,140,97903.644,99356.588,,,1452.944,1,0,,,,,,,,,
141,,141,99356.588,99467.71,,,111.122,1,0.867,1,,7,,,,6608.512111,,
142,,142,99467.71,99644.413,,,176.703,1,1.433,1,,7,,,,3998.311235,,
143,,143,99644.413,100029.671,,,385.258,1,0,,,,,,,,,
144,,144,100029.671,100252.716,,,223.045,1,3,1,,7,,,,1909.86,,
145,,145,100252.716,101324.315,,,1071.599,1,0,,,,,,,,,
146,,146,101324.315,101749.042,,,424.727,1,2.433,1,,7,,,,2354.944513,,
147,,147,101749.042,102396.32,,,647.278,1,0,,,,,,,,,
148,,148,102396.32,102558.978,,,162.658,1,1,1,,7,,,,5729.58,,
149,,149,102558.978,105397.338,,,2838.36,1,0,,,,,,,,,
150,,150,105397.338,105886.679,,,489.341,1,1.833,1,,7,,,,3125.793781,,
151,,151,105886.679,106891.797,,,1005.118,1,0,,,,,,,,,
152,,152,106891.797,107544.404,,,652.607,1,1.5,1,,7,,,,3819.72,,
153,,153,107544.404,108026.541,,,482.137,1,0,,,,,,,,,
154,,154,108026.541,108287.133,,,260.592,1,5.2,1,,7,,,,1101.842308,,
155,,155,108287.133,108615.671,,,328.538,1,0,,,,,,,,,
156,,156,108615.671,108800.446,,,184.775,1,6.75,1,,7,,,,848.8266667,,
157,,157,108800.446,109161.013,,,360.567,1,0,,,,,,,,,
158,,158,109161.013,109352.584,,,191.571,1,3.233,1,,7,,,,1772.217754,,
159,,159,109352.584,109622.323,,,269.739,1,3.233,1,,7,,,,1772.217754,,
160,,160,109622.323,111284.504,,,1662.181,1,0,,,,,,,,,
161,,161,111284.504,111659.055,,,374.551,1,0,,,,,,,,,
162,,162,111659.055,111753.389,,,94.334,1,0,,,,,,,,,
163,,163,111753.389,114920.969,,,3167.58,1,0,,,,,,,,,
164,,164,114920.969,115052.897,,,131.928,1,0,,,,,,,,,
165,,165,115052.897,115272.795,,,219.898,1,0,,,,,,,,,
166,,166,115272.795,115456.98,,,184.185,1,0,,,,,,,,,
167,,167,115456.98,115622.69,,,165.71,1,0,,,,,,,,,
168,,168,115622.69,115665.595,,,42.905,1,0,,,,,,,,,
169,,169,115665.595,115730.25,,,64.655,1,0,,,,,,,,,
170,0,0,0,135.033,,,135.033,2,0,,,,,,,,,
171,1,1,135.033,413.434,,,278.401,2,3.5,1,,7,,,,1637.022857,,
172,2,2,413.434,1468.973,,,1055.539,2,0,,,,,,,,,
173,3,3,1468.973,1649.396,,,180.423,2,1.5,1,,7,,,,3819.72,,
174,4,4,1649.396,1930.257,,,280.861,2,0,,,,,,,,,
175,5,5,1930.257,2594.147,,,663.89,2,1,1,,7,,,,5729.58,,
176,6,6,2594.147,5200.366,,,2606.219,2,0,,,,,,,,,
177,7,7,5200.366,5603.787,,,403.421,2,3,1,,7,,,,1909.86,,
178,8,8,5603.787,5772.973,,,169.186,2,0,,,,,,,,,
179,9,9,5772.973,6039.452,,,266.479,2,3,1,,7,,,,1909.86,,
180,10,10,6039.452,7546.257,,,1506.805,2,0,,,,,,,,,
181,10,10,7546.257,8014.98,,,468.723,2,2.5,1,,7,,,,2291.832,,
182,11,11,8014.98,8559.427,,,544.447,2,0,,,,,,,,,
183,12,12,8559.427,9258.217,,,698.79,2,2,1,,7,,,,2864.79,,
184,13,13,9258.217,9641.012,,,382.795,2,0,,,,,,,,,
185,14,14,9641.012,9993.242,,,352.23,2,2,1,,7,,,,2864.79,,
186,15,15,9993.242,10298.529,,,305.287,2,0,,,,,,,,,
187,16,16,10298.529,10631.504,,,332.975,2,1.6,1,,7,,,,3580.9875,,
188,17,17,10631.504,11581.502,,,949.998,2,0,,,,,,,,,
189,18,18,11581.502,12020.339,,,438.837,2,2.5,1,,7,,,,2291.832,,
190,19,19,12020.339,12663.221,,,642.882,2,0,,,,,,,,,
191,20,20,12663.221,12983.84,,,320.619,2,3,1,,7,,,,1909.86,,
192,21,21,12983.84,13231.546,,,247.706,2,0,,,,,,,,,
193,22,22,13231.546,13654.345,,,422.799,2,3,1,,7,,,,1909.86,,
194,23,23,13654.345,13924.754,,,270.409,2,0,,,,,,,,,
195,24,24,13924.754,14254.807,,,330.053,2,1,1,,7,,,,5729.58,,
196,25,25,14254.807,14502.452,,,247.645,2,0,,,,,,,,,
197,26,26,14502.452,14928.314,,,425.862,2,2,1,,7,,,,2864.79,,
198,27,27,14928.314,15849.196,,,920.882,2,0,,,,,,,,,
199,28,28,15849.196,16096.075,,,246.879,2,1,1,,7,,,,5729.58,,
200,29,29,16096.075,16841.627,,,745.552,2,0,,,,,,,,,
201,30,30,16841.627,16925.606,,,83.979,2,3,1,,7,,,,1909.86,,
202,31,31,16925.606,17325.412,,,399.806,2,0,,,,,,,,,
203,32,32,17325.412,17767.799,,,442.387,2,1,1,,7,,,,5729.58,,
204,33,33,17767.799,18253.429,,,485.63,2,0,,,,,,,,,
205,34,34,18253.429,19153.913,,,900.484,2,3.17,1,,7,,,,1807.438486,,
206,35,35,19153.913,20068.611,,,914.698,2,0,,,,,,,,,
207,36,36,20068.611,20843.836,,,775.225,2,0.75,1,,7,,,,7639.44,,
208,37,37,20843.836,21923.685,,,1079.849,2,0,,,,,,,,,
209,38,38,21923.685,22286.193,,,362.508,2,3.5,1,,7,,,,1637.022857,,
210,39,39,22286.193,22770.433,,,484.24,2,0,,,,,,,,,
211,40,40,22770.433,23018.08,,,247.647,2,3.75,1,,7,,,,1527.888,,
212,41,41,23018.08,23428.867,,,410.787,2,3.2,1,,7,,,,1790.49375,,
213,42,42,23428.867,24357.156,,,928.289,2,0,,,,,,,,,
214,42,42,24357.156,24363.405,,,6.249,2,0,,,,,,,,,
215,43,43,24363.405,24548.066,,,184.661,2,0,,,,,,,,,
216,44,44,24548.066,24650.257,,,102.191,2,0,,,,,,,,,
217,45,45,24650.257,24707.022,,,56.765,2,0,,,,,,,,,
218,46,46,24707.022,24823.553,,,116.531,2,0,,,,,,,,,
219,47,47,24823.553,25066.64,,,243.087,2,0,,,,,,,,,
220,48,48,25066.64,25938.661,,,872.021,2,0,,,,,,,,,
221,49,49,25938.661,26111.197,,,172.536,2,1.5,1,,7,,,,3819.72,,
222,50,50,26111.197,26695.618,,,584.421,2,0,,,,,,,,,
223,51,51,26695.618,27021.284,,,325.666,2,0.72,1,,7,,,,7957.75,,
224,52,52,27021.284,27538.099,,,516.815,2,1.5,1,,7,,,,3819.72,,
225,53,53,27538.099,27851.166,,,313.067,2,1.5,1,,7,,,,3819.72,,
226,53,53,27851.166,29283.705,,,1432.539,2,0,,,,,,,,,
227,54,54,29283.705,30517.721,,,1234.016,2,0,,,,,,,,,
228,55,55,30517.721,30554.626,,,36.905,2,0,,,,,,,,,
229,56,56,30554.626,30593.791,,,39.165,2,0,,,,,,,,,
230,57,57,30593.791,30763.268,,,169.477,2,0,,,,,,,,,
231,58,58,30763.268,30802.132,,,38.864,2,0,,,,,,,,,
232,59,59,30802.132,31167.538,,,365.406,2,0,,,,,,,,,
233,,0,0,60.667,,,60.667,3,0,,,,,,,,,
234,,1,60.667,203.835,,,143.168,3,0,,,,,,,,,
235,,2,203.835,282.108,,,78.273,3,3.13,1,,7,,,,1830.536741,,
236,,3,282.108,1985.446,,,1703.338,3,0,,,,,,,,,
237,,4,1985.446,2266.603,,,281.157,3,1.25,1,,7,,,,4583.664,,
238,,5,2266.603,3689.433,,,1422.83,3,0,,,,,,,,,
239,,6,3689.433,4022.179,,,332.746,3,2,1,,7,,,,2864.79,,
240,,7,4022.179,4616.73,,,594.551,3,0,,,,,,,,,
241,,8,4616.73,5468.313,,,851.583,3,1,1,,7,,,,5729.58,,
242,,9,5468.313,8552.033,,,3083.72,3,0,,,,,,,,,
243,,10,8552.033,8821.365,,,269.332,3,0.5,1,,7,,,,11459.16,,
244,,11,8821.365,10732.459,,,1911.094,3,0,,,,,,,,,
245,,12,10732.459,11110.352,,,377.893,3,0.76,1,,7,,,,7538.921053,,
246,,13,11110.352,11836.343,,,725.991,3,0,,,,,,,,,
247,,14,11836.343,12698.088,,,861.745,3,1.25,1,,7,,,,4583.664,,
248,,15,12698.088,13704.787,,,1006.699,3,0,,,,,,,,,
249,,16,13704.787,14548.646,,,843.859,3,3,1,,7,,,,1909.86,,
250,,17,14548.646,14890.544,,,341.898,3,0,,,,,,,,,
251,,18,14890.544,15200.477,,,309.933,3,1.7,1,,7,,,,3370.341176,,
252,,19,15200.477,15738.018,,,537.541,3,0,,,,,,,,,
253,,20,15738.018,16093.825,,,355.807,3,1.117,1,,7,,,,5129.435989,,
254,,21,16093.825,16296.052,,,202.227,3,0,,,,,,,,,
255,,22,16296.052,16640.386,,,344.334,3,1.25,1,,7,,,,4583.664,,
256,,23,16640.386,17869.496,,,1229.11,3,0,,,,,,,,,
257,,24,17869.496,18005.383,,,135.887,3,0.5,1,,7,,,,11459.16,,
258,,25,18005.383,18110.738,,,105.355,3,0,,,,,,,,,
259,,26,18110.738,18192.415,,,81.677,3,0.5,1,,7,,,,11459.16,,
260,,27,18192.415,18429.513,,,237.098,3,0,,,,,,,,,
261,,28,18429.513,18536.105,,,106.592,3,0.75,1,,7,,,,7639.44,,
262,,28,18536.105,18564.255,,,28.15,3,0,,,,,,,,,
263,,29,18564.255,18685.226,,,120.971,3,0.86,1,,7,,,,6662.302326,,
264,,30,18685.226,19502.994,,,817.768,3,0,,,,,,,,,
265,,31,19502.994,19925.212,,,422.218,3,2.05,1,,7,,,,2794.917073,,
266,,32,19925.212,20659.707,,,734.495,3,0,,,,,,,,,
267,,33,20659.707,20882.716,,,223.009,3,0.37,1,,7,,,,15485.35135,,
268,,34,20882.716,22140.673,,,1257.957,3,0,,,,,,,,,
269,,35,22140.673,23077.832,,,937.159,3,1.75,1,,7,,,,3274.045714,,
270,,36,23077.832,25186.343,,,2108.511,3,0,,,,,,,,,
271,,37,25186.343,25754.147,,,567.804,3,1,1,,7,,,,5729.58,,
272,,38,25754.147,26150.289,,,396.142,3,4.92,1,,7,,,,1164.54878,,
273,,39,26150.289,26295.5,,,145.211,3,0,,,,,,,,,
274,,40,26295.5,26640.471,,,344.971,3,3,1,,7,,,,1909.86,,
275,,41,26640.471,27377.227,,,736.756,3,0,,,,,,,,,
276,,42,27377.227,27978.377,,,601.15,3,4.483,1,,7,,,,1278.068258,,
277,,43,27978.377,30382.422,,,2404.045,3,0,,,,,,,,,
278,,44,30382.422,30583.543,,,201.121,3,1,1,,7,,,,5729.58,,
279,,45,30583.543,30931.629,,,348.086,3,0,,,,,,,,,
280,,46,30931.629,31403.249,,,471.62,3,2.5,1,,7,,,,2291.832,,
281,,47,31403.249,32958.742,,,1555.493,3,0,,,,,,,,,
282,,48,32958.742,33337.139,,,378.397,3,1,1,,7,,,,5729.58,,
283,,49,33337.139,33904.389,,,567.25,3,0,,,,,,,,,
284,,50,33904.389,35423.136,,,1518.747,3,1.07,1,,7,,,,5354.747664,,
285,,51,35423.136,36264.255,,,841.119,3,0,,,,,,,,,
286,,52,36264.255,36726.792,,,462.537,3,2.25,1,,7,,,,2546.48,,
287,,53,36726.792,38760.107,,,2033.315,3,0,,,,,,,,,
288,,54,38760.107,39245.587,,,485.48,3,1,1,,7,,,,5729.58,,
289,,55,39245.587,40581.919,,,1336.332,3,0,,,,,,,,,
290,,56,40581.919,41385.953,,,804.034,3,1.45,1,,7,,,,3951.434483,,
291,,57,41385.953,42161.283,,,775.33,3,0,,,,,,,,,
292,,58,42161.283,42698.437,,,537.154,3,1.38,1,,7,,,,4151.869565,,
293,,59,42698.437,43667.43,,,968.993,3,0,,,,,,,,,
294,,60,43667.43,43887.605,,,220.175,3,0.93,1,,7,,,,6160.83871,,
295,,61,43887.605,45224.433,,,1336.828,3,0,,,,,,,,,
296,,62,45224.433,45900.794,,,676.361,3,1.07,1,,7,,,,5354.747664,,
297,,63,45900.794,47525.647,,,1624.853,3,0,,,,,,,,,
298,,64,47525.647,47708.029,,,182.382,3,1,1,,7,,,,5729.58,,
299,,65,47708.029,48918.939,,,1210.91,3,0,,,,,,,,,
300,,66,48918.939,49120.612,,,201.673,3,2,1,,7,,,,2864.79,,
301,,67,49120.612,49317.504,,,196.892,3,0,,,,,,,,,
302,,68,49317.504,49711.193,,,393.689,3,4.07,1,,7,,,,1407.759214,,
303,,69,49711.193,50782.274,,,1071.081,3,0,,,,,,,,,
304,,70,50782.274,51005.422,,,223.148,3,2.25,1,,7,,,,2546.48,,
305,,71,51005.422,51567.538,,,562.116,3,0,,,,,,,,,
306,,72,51567.538,52545.996,,,978.458,3,1.93,1,,7,,,,2968.694301,,
307,,73,52545.996,53254.748,,,708.752,3,0,,,,,,,,,
308,,74,53254.748,53777.815,,,523.067,3,1.25,1,,7,,,,4583.664,,
309,,75,53777.815,54661.895,,,884.08,3,0,,,,,,,,,
310,,76,54661.895,54988.066,,,326.171,3,1.233,1,,7,,,,4646.861314,,
311,,77,54988.066,55627.914,,,639.848,3,0,,,,,,,,,
312,,78,55627.914,56448.463,,,820.549,3,1.5,1,,7,,,,3819.72,,
313,,79,56448.463,56966.346,,,517.883,3,0,,,,,,,,,
314,,80,56966.346,57651.974,,,685.628,3,2.217,1,,7,,,,2584.384303,,
315,,81,57651.974,58829.792,,,1177.818,3,0,,,,,,,,,
316,,82,58829.792,60172.204,,,1342.412,3,2,1,,7,,,,2864.79,,
317,,83,60172.204,60766.225,,,594.021,3,0,,,,,,,,,
318,,84,60766.225,61175.795,,,409.57,3,2,1,,7,,,,2864.79,,
319,,85,61175.795,61750.596,,,574.801,3,0,,,,,,,,,
320,,86,61750.596,62001.923,,,251.327,3,2,1,,7,,,,2864.79,,
321,,87,62001.923,63214.514,,,1212.591,3,0,,,,,,,,,
322,,88,63214.514,63811.237,,,596.723,3,2,1,,7,,,,2864.79,,
323,,89,63811.237,64097.445,,,286.208,3,0,,,,,,,,,
324,,90,64097.445,65002.86,,,905.415,3,1.433,1,,7,,,,3998.311235,,
325,,91,65002.86,65896.419,,,893.559,3,0,,,,,,,,,
326,,92,65896.419,66361.716,,,465.297,3,1.075,1,,7,,,,5329.84186,,
327,,93,66361.716,67527.045,,,1165.329,3,0,,,,,,,,,
328,,94,67527.045,67815.151,,,288.106,3,2.13,1,,7,,,,2689.943662,,
329,,95,67815.151,68547.511,,,732.36,3,0,,,,,,,,,
330,,96,68547.511,68794.769,,,247.258,3,2,1,,7,,,,2864.79,,
331,,97,68794.769,69884.715,,,1089.946,3,0,,,,,,,,,
332,,98,69884.715,70128.237,,,243.522,3,1.292,1,,7,,,,4434.659443,,
333,,99,70128.237,70402.897,,,274.66,3,0,,,,,,,,,
334,,100,70402.897,70617.136,,,214.239,3,2,1,,7,,,,2864.79,,
335,,101,70617.136,70968,,,350.864,3,0,,,,,,,,,
336,,102,70968,71758.727,,,790.727,3,2.031,1,,7,,,,2821.063516,,
337,,103,71758.727,73121.269,,,1362.542,3,0,,,,,,,,,
338,,104,73121.269,73404.112,,,282.843,3,2.038,1,,7,,,,2811.373896,,
339,,105,73404.112,73826.871,,,422.759,3,0,,,,,,,,,
340,,106,73826.871,74045.51,,,218.639,3,2.446,1,,7,,,,2342.428455,,
341,,107,74045.51,74189.7,,,144.19,3,0,,,,,,,,,
342,,108,74189.7,74697.689,,,507.989,3,3.067,1,,7,,,,1868.138246,,
343,,109,74697.689,76449.867,,,1752.178,3,0,,,,,,,,,
344,,110,76449.867,77095.984,,,646.117,3,1.933,1,,7,,,,2964.086912,,
345,,111,77095.984,77231.041,,,135.057,3,0,,,,,,,,,
346,,112,77231.041,77689.851,,,458.81,3,2.973,1,,7,,,,1927.204844,,
347,,113,77689.851,79761.54,,,2071.689,3,0,,,,,,,,,
348,,114,79761.54,80208.815,,,447.275,3,2.038,1,,7,,,,2811.373896,,
349,,115,80208.815,80670.969,,,462.154,3,0,,,,,,,,,
350,,116,80670.969,81127.01,,,456.041,3,1.975,1,,7,,,,2901.053165,,
351,,117,81127.01,81342.22,,,215.21,3,1.975,1,,7,,,,2901.053165,,
352,,118,81342.22,81607.425,,,265.205,3,1.392,1,,7,,,,4116.077586,,
353,,119,81607.425,86250.801,,,4643.376,3,0,,,,,,,,,
354,,120,86250.801,87005.484,,,754.683,3,0.367,1,,7,,,,15611.9346,,
355,,121,87005.484,87979.98,,,974.496,3,0,,,,,,,,,
356,,122,87979.98,88397.876,,,417.896,3,1.758,1,,7,,,,3259.146758,,
357,,123,88397.876,89485.869,,,1087.993,3,0,,,,,,,,,
358,,124,89485.869,90174.269,,,688.4,3,2.683,1,,7,,,,2135.512486,,
359,,125,90174.269,90340.059,,,165.79,3,0,,,,,,,,,
