Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
68,68,68,70120.85,70924.788,,,803.938,1,0,,,,,,,,,
69,69,69,70924.788,71850.351,,,925.563,1,0.6,1,,7,,,,9548.333333,,
70,70,70,71850.351,73274.188,,,1423.837,1,0,,,,,,,,,
71,71,71,73274.188,74160.193,,,886.005,1,1,1,,7,,,,5729,,
72,72,72,74160.193,76327.956,,,2167.763,1,0,,,,,,,,,
73,73,73,76327.956,76965.717,,,637.761,1,1.1,1,,7,,,,5208.181818,,
74,74,74,76965.717,78268.523,,,1302.806,1,0,,,,,,,,,
75,75,75,78268.523,79549.71,,,1281.187,1,0.9,1,,7,,,,4092.142857,,
76,76,76,79549.71,80043.88,,,494.17,1,0,,,,,,,,,
77,77,77,80043.88,81260.014,,,1216.134,1,0.85,1,,7,,,,6740,,
78,78,78,81260.014,83388.163,,,2128.149,1,0,,,,,,,,,
79,79,79,83388.163,84921.342,,,1533.179,1,0.6,1,,7,,,,4774.166667,,
80,80,80,84921.342,87549.05,,,2627.708,1,0.2,1,,7,,,,,,
81,81,81,87549.05,88674.648,,,1125.598,1,0,,,,,,,9548.333333,,
82,82,82,88674.648,90164.25,,,1489.602,1,0.5,1,,7,,,,28645,,
83,83,83,90164.25,90885.214,,,720.964,1,0.5,1,,7,,,,,,
84,84,84,90885.214,94857.447,,,3972.233,1,0,,,,,,,4092.142857,,
85,85,85,94857.447,95081.974,,,224.527,1,0.9,1,,7,,,,,,
86,86,86,95081.974,96623.652,,,1541.678,1,0.9,1,,7,,,,11458,,
87,87,87,96623.652,97502.701,,,879.049,1,0,,,,,,,,,
88,88,88,97502.701,99140.837,,,1638.136,1,0.7,1,,7,,,,4774.166667,,
89,89,89,99140.837,101536.127,,,2395.29,1,0,,,,,,,,,
90,90,90,101536.127,102786.711,,,1250.584,1,1,1,,7,,,,8184.285714,,
91,91,91,102786.711,104170.98,,,1384.269,1,0,,,,,,,,,
92,92,92,104170.98,104970.462,,,799.482,1,0.6,1,,7,,,,5729,,
93,93,93,104970.462,109943.637,,,4973.175,1,0,,,,,,,,,
94,94,94,109943.637,111812.333,,,1868.696,1,0.25,1,,7,,,,9548.333333,,
95,95,95,111812.333,112822.118,,,1009.785,1,0.55,1,,7,,,,,,
96,96,96,112822.118,115716.517,,,2894.399,1,0,,,,,,,22916,,
97,97,97,115716.517,116197.801,,,481.284,1,0.2,1,,7,,,,10416.36364,,
98,98,98,116197.801,122477.273,,,6279.472,1,0,,,,,,,,,
99,99,99,122477.273,122576.83,,,99.557,1,0.3,1,,7,,,,28645,,
100,100,100,122576.83,123018.467,,,441.637,1,0,,,,,,,,,
101,101,101,123018.467,123774.556,,,756.089,1,1.2,1,,7,,,,19096.66667,,
102,102,102,123774.556,125607.695,,,1833.139,1,0,,,,,,,,,
103,103,103,125607.695,125782.33,,,174.635,1,0.35,1,,7,,,,4774.166667,,
104,104,104,125782.33,125941.577,,,159.247,1,0.2,1,,7,,,,,,
105,105,105,125941.577,127206.382,,,1264.805,1,0,,,,,,,16368.57143,,
106,106,106,127206.382,130891.213,,,3684.831,1,0.35,1,,7,,,,28645,,
107,107,107,130891.213,135691.863,,,4800.65,1,0,,,,,,,,,
108,108,108,135691.863,136170.484,,,478.621,1,0.95,1,,7,,,,16368.57143,,
109,109,109,136170.484,136579.444,,,408.96,1,1,1,,7,,,,,,
110,110,110,136579.444,137108.299,,,528.855,1,0,,,,,,,6030.526316,,
111,111,111,137108.299,137853.566,,,745.267,1,0.65,1,,7,,,,5729,,
112,112,112,137853.566,139463.614,,,1610.048,1,1,1,,7,,,,,,
113,113,113,139463.614,139922.059,,,458.445,1,0,,,,,,,8813.846154,,
114,114,114,139922.059,140942.628,,,1020.569,1,0.9,1,,7,,,,5729,,
115,115,115,140942.628,142011.556,,,1068.928,1,0.5,1,,7,,,,,,
116,116,116,142011.556,142245.484,,,233.928,1,0.55,1,,7,,,,6365.555556,,
117,117,117,142245.484,142760.411,,,514.927,1,0,,,,,,,11458,,
118,118,118,142760.411,144449.411,,,1689,1,0.75,1,,7,,,,10416.36364,,
119,119,119,144449.411,145436.156,,,986.745,1,0,,,,,,,,,
120,120,120,145436.156,145755.15,,,318.994,1,1,1,,7,,,,7638.666667,,
121,121,121,145755.15,146382.077,,,626.927,1,2,1,,7,,,,,,
122,122,122,146382.077,147133.536,,,751.459,1,0,,,,,,,5729,,
123,123,123,147133.536,147661.47,,,527.934,1,2,1,,7,,,,2864.5,,
124,124,124,147661.47,148709.42,,,1047.95,1,0,,,,,,,,,
125,125,125,148709.42,149199.426,,,490.006,1,4.2,1,,7,,,,2864.5,,
126,126,126,149199.426,149378.851,,,179.425,1,0,,,,,,,,,
127,127,127,149378.851,149915.423,,,536.572,1,4.4,1,,7,,,,1364.047619,,
128,128,128,149915.423,150944.497,,,1029.074,1,0,,,,,,,,,
129,129,129,150944.497,151084.79,,,140.293,1,2,1,,7,,,,1302.045455,,
130,130,130,151084.79,151243.345,,,158.555,1,0,,,,,,,,,
131,131,131,151243.345,151330.916,,,87.571,1,1,1,,7,,,,2864.5,,
132,132,132,151330.916,151651.349,,,320.433,1,0,,,,,,,,,
133,133,133,151651.349,152075.294,,,423.945,1,0,,,,,,,,,
134,134,134,152075.294,152213.078,,,137.784,1,5.73,1,,7,,,,999.8254799,,
135,135,135,152213.078,152493.831,,,280.753,1,0,,,,,,,,,
136,136,136,152493.831,153007.591,,,513.76,1,3.8,1,,7,,,,1507.631579,,
137,137,137,153007.591,153814.924,,,807.333,1,0,,,,,,,,,
138,138,138,153814.924,155457.027,,,1642.103,1,1.43,1,,7,,,,4006.293706,,
139,139,139,155457.027,156927.326,,,1470.299,1,0.6,1,,7,,,,9548.333333,,
140,140,140,156927.326,158209.777,,,1282.451,1,0,,,,,,,,,
141,141,141,158209.777,158487.17,,,277.393,1,1.6,1,,7,,,,3580.625,,
142,142,142,158487.17,158846.123,,,358.953,1,2,1,,7,,,,2864.5,,
143,143,143,158846.123,159041.574,,,195.451,1,0,,,,,,,,,
144,144,144,159041.574,159224.692,,,183.118,1,1.1,1,,7,,,,5208.181818,,
145,145,145,159224.692,159629.985,,,405.293,1,0,,,,,,,,,
146,146,146,159629.985,159696.778,,,66.793,1,0.2,1,,7,,,,28645,,
147,147,147,159696.778,161463.035,,,1766.257,1,0,,,,,,,,,
148,148,148,161463.035,162591.555,,,1128.52,1,1,1,,7,,,,5729,,
149,149,149,162591.555,163767.103,,,1175.548,1,0,,,,,,,,,
150,150,150,163767.103,164025.897,,,258.794,1,0.2,1,,7,,,,28645,,
151,151,151,164025.897,164812.692,,,786.795,1,0,,,,,,,,,
152,152,152,164812.692,165126.174,,,313.482,1,1.15,1,,7,,,,4981.73913,,
153,153,153,165126.174,165441.01,,,314.836,1,0,,,,,,,,,
154,154,154,165441.01,165936.854,,,495.844,1,1,1,,7,,,,5729,,
