Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
433,,557,469049.254,469127.799,,,78.545,2,1,1,,7,,,,5729,,
434,,558,469127.799,470001.104,,,873.305,2,3.65,1,,7,,,,1569.589041,,
435,,559,470001.104,471552.83,,,1551.726,2,0,,,,,,,,,
436,,560,471552.83,472715.519,,,1162.689,2,0.95,1,,7,,,,6030.526316,,
437,,561,472715.519,473781.322,,,1065.803,2,0,,,,,,,,,
438,,562,473781.322,474622.112,,,840.79,2,1.1,1,,7,,,,5208.181818,,
439,,563,474622.112,475230.815,,,608.703,2,0,,,,,,,,,
440,,564,475230.815,476018.679,,,787.864,2,0.6,1,,7,,,,9548.333333,,
441,,565,476018.679,478035.262,,,2016.583,2,0,,,,,,,,,
442,,566,478035.262,478758.203,,,722.941,2,1,1,,7,,,,5729,,
443,,567,478758.203,479101.01,,,342.807,2,0,,,,,,,,,
444,,568,479101.01,479997.488,,,896.478,2,0.6,1,,7,,,,9548.333333,,
445,,569,479997.488,481190.07,,,1192.582,2,0,,,,,,,,,
446,,570,481190.07,481445.345,,,255.275,2,0.5,1,,7,,,,11458,,
447,,571,481445.345,483285.659,,,1840.314,2,0,,,,,,,,,
448,,572,483285.659,483810.777,,,525.118,2,0.2,1,,7,,,,28645,,
449,,573,483810.777,488535.582,,,4724.805,2,0,,,,,,,,,
450,,574,488535.582,491106.16,,,2570.578,2,0.5,1,,7,,,,11458,,
451,,575,491106.16,492799.641,,,1693.481,2,0,,,,,,,,,
452,,576,492799.641,493053.325,,,253.684,2,0.6,1,,7,,,,9548.333333,,
453,,577,493053.325,495874.308,,,2820.983,2,0,,,,,,,,,
454,,578,495874.308,497336.18,,,1461.872,2,0.2,1,,7,,,,28645,,
455,,579,497336.18,498140.118,,,803.938,2,0,,,,,,,,,
456,,580,498140.118,499065.681,,,925.563,2,0.6,1,,7,,,,9548.333333,,
457,,581,499065.681,500489.518,,,1423.837,2,0,,,,,,,,,
458,,582,500489.518,501375.523,,,886.005,2,1,1,,7,,,,5729,,
459,,583,501375.523,503543.286,,,2167.763,2,0,,,,,,,,,
460,,584,503543.286,504181.047,,,637.761,2,1.1,1,,7,,,,5208.181818,,
461,,585,504181.047,505483.853,,,1302.806,2,0,,,,,,,,,
462,,586,505483.853,506661.991,,,1178.138,2,1.4,1,,7,,,,4092.142857,,
463,,587,506661.991,507286.725,,,624.734,2,0,,,,,,,,,
464,,588,507286.725,508502.859,,,1216.134,2,0.85,1,,7,,,,6740,,
465,,589,508502.859,510882.469,,,2379.61,2,0,,,,,,,,,
466,,590,510882.469,511225.602,,,343.133,2,1.2,1,,7,,,,4774.166667,,
467,,591,511225.602,511307.792,,,82.19,2,0,,,,,,,,,
468,,592,511307.792,512170.027,,,862.235,2,0.6,1,,7,,,,9548.333333,,
469,,593,512170.027,514797.735,,,2627.708,2,0.2,1,,7,,,,28645,,
470,,594,514797.735,516318.212,,,1520.477,2,0,,,,,,,,,
471,,595,516318.212,516864.113,,,545.901,2,1.4,1,,7,,,,4092.142857,,
472,,596,516864.113,517426.243,,,562.13,2,0,,,,,,,,,
473,,597,517426.243,518147.207,,,720.964,2,0.5,1,,7,,,,11458,,
474,,598,518147.207,522119.44,,,3972.233,2,0,,,,,,,,,
475,,599,522119.44,523735.781,,,1616.341,2,1.2,1,,7,,,,4774.166667,,
476,,600,523735.781,524774.294,,,1038.513,2,0,,,,,,,,,
477,,601,524774.294,526412.43,,,1638.136,2,0.7,1,,7,,,,8184.285714,,
478,,602,526412.43,528807.72,,,2395.29,2,0,,,,,,,,,
479,,603,528807.72,530058.304,,,1250.584,2,1,1,,7,,,,5729,,
480,,604,530058.304,531442.573,,,1384.269,2,0,,,,,,,,,
481,,605,531442.573,532242.055,,,799.482,2,0.6,1,,7,,,,9548.333333,,
482,,606,532242.055,537215.23,,,4973.175,2,0,,,,,,,,,
483,,607,537215.23,539083.926,,,1868.696,2,0.25,1,,7,,,,22916,,
484,,608,539083.926,540093.711,,,1009.785,2,0.55,1,,7,,,,10416.36364,,
485,,609,540093.711,542988.11,,,2894.399,2,0,,,,,,,,,
486,,610,542988.11,543469.394,,,481.284,2,0.2,1,,7,,,,28645,,
487,,611,543469.394,549748.866,,,6279.472,2,0,,,,,,,,,
488,,612,549748.866,549848.423,,,99.557,2,0.3,1,,7,,,,19096.66667,,
489,,613,549848.423,550290.06,,,441.637,2,0,,,,,,,,,
490,,614,550290.06,551046.149,,,756.089,2,1.2,1,,7,,,,4774.166667,,
491,,615,551046.149,552879.288,,,1833.139,2,0,,,,,,,,,
492,,616,552879.288,553053.923,,,174.635,2,0.35,1,,7,,,,16368.57143,,
493,,617,553053.923,553213.17,,,159.247,2,0.2,1,,7,,,,28645,,
494,,618,553213.17,554477.975,,,1264.805,2,0,,,,,,,,,
495,,619,554477.975,558162.806,,,3684.831,2,0.35,1,,7,,,,16368.57143,,
496,,620,558162.806,562963.456,,,4800.65,2,0,,,,,,,,,
497,,621,562963.456,563442.077,,,478.621,2,0.95,1,,7,,,,6030.526316,,
498,,622,563442.077,563851.037,,,408.96,2,1,1,,7,,,,5729,,
499,,623,563851.037,564379.892,,,528.855,2,0,,,,,,,,,
500,,624,564379.892,565125.159,,,745.267,2,0.65,1,,7,,,,8813.846154,,
501,,625,565125.159,566735.207,,,1610.048,2,1,1,,7,,,,5729,,
502,,626,566735.207,567193.652,,,458.445,2,0,,,,,,,,,
503,,627,567193.652,568214.221,,,1020.569,2,0.9,1,,7,,,,6365.555556,,
504,,628,568214.221,569283.149,,,1068.928,2,0.5,1,,7,,,,11458,,
505,,629,569283.149,569517.077,,,233.928,2,0.55,1,,7,,,,10416.36364,,
506,,630,569517.077,570032.004,,,514.927,2,0,,,,,,,,,
507,,631,570032.004,571721.004,,,1689,2,0.75,1,,7,,,,7638.666667,,
508,,632,571721.004,572707.749,,,986.745,2,0,,,,,,,,,
509,,633,572707.749,573026.743,,,318.994,2,1,1,,7,,,,5729,,
510,,634,573026.743,573653.67,,,626.927,2,2,1,,7,,,,2864.5,,
511,,635,573653.67,574405.129,,,751.459,2,0,,,,,,,,,
512,,636,574405.129,574933.063,,,527.934,2,2,1,,7,,,,2864.5,,
513,,637,574933.063,575981.013,,,1047.95,2,0,,,,,,,,,
514,,638,575981.013,576471.019,,,490.006,2,4.2,1,,7,,,,1364.047619,,
515,,639,576471.019,576650.444,,,179.425,2,0,,,,,,,,,
516,,640,576650.444,577187.016,,,536.572,2,4.4,1,,7,,,,1302.045455,,
517,,641,577187.016,578216.09,,,1029.074,2,0,,,,,,,,,
518,,642,578216.09,578356.383,,,140.293,2,2,1,,7,,,,2864.5,,
519,,643,578356.383,578514.938,,,158.555,2,0,,,,,,,,,
520,,644,578514.938,578602.509,,,87.571,2,1,1,,7,,,,5729,,
521,,645,578602.509,578922.942,,,320.433,2,0,,,,,,,,,
699,,646,578922.942,579346.887,,,423.945,2,0,,,,,,,,,
700,,647,579346.887,579484.671,,,137.784,2,5.73,1,,7,,,,999.8254799,,
701,,648,579484.671,579765.424,,,280.753,2,0,,,,,,,,,
702,,649,579765.424,580279.184,,,513.76,2,3.8,1,,7,,,,1507.631579,,
703,,650,580279.184,581086.517,,,807.333,2,0,,,,,,,,,
704,,651,581086.517,582728.62,,,1642.103,2,1.43,1,,7,,,,4006.293706,,
705,,652,582728.62,584198.919,,,1470.299,2,0.6,1,,7,,,,9548.333333,,
706,,653,584198.919,585481.37,,,1282.451,2,0,,,,,,,,,
707,,654,585481.37,585758.763,,,277.393,2,1.6,1,,7,,,,3580.625,,
708,,655,585758.763,586117.716,,,358.953,2,2,1,,7,,,,2864.5,,
709,,656,586117.716,586313.167,,,195.451,2,0,,,,,,,,,
710,,657,586313.167,586496.285,,,183.118,2,1.1,1,,7,,,,5208.181818,,
711,,658,586496.285,586901.578,,,405.293,2,0,,,,,,,,,
712,,659,586901.578,586968.371,,,66.793,2,0.2,1,,7,,,,28645,,
713,,660,586968.371,588734.628,,,1766.257,2,0,,,,,,,,,
714,,661,588734.628,589863.148,,,1128.52,2,1,1,,7,,,,5729,,
715,,662,589863.148,591038.696,,,1175.548,2,0,,,,,,,,,
716,,663,591038.696,591297.49,,,258.794,2,0.2,1,,7,,,,28645,,
717,,664,591297.49,592084.285,,,786.795,2,0,,,,,,,,,
718,,665,592084.285,592397.767,,,313.482,2,1.15,1,,7,,,,4981.73913,,
719,,666,592397.767,592712.603,,,314.836,2,0,,,,,,,,,
720,,667,592712.603,593208.447,,,495.844,2,1,1,,7,,,,5729,,
721,,668,593208.447,593608.632,,,400.185,2,0,,,,,,,,,
722,,669,593608.632,594171.643,,,563.011,2,0.5,1,,7,,,,11458,,
723,,670,594171.643,595192.258,,,1020.615,2,0,,,,,,,,,
724,,671,595192.258,596133.393,,,941.135,2,1,1,,7,,,,5729,,
725,,672,596133.393,596864.996,,,731.603,2,0,,,,,,,,,
726,,673,596864.996,597588.067,,,723.071,2,1.5,1,,7,,,,3819.333333,,
727,,674,597588.067,599490.195,,,1902.128,2,0,,,,,,,,,
728,,675,599490.195,600161.255,,,671.06,2,0.55,1,,7,,,,10416.36364,,
729,,676,600161.255,602780.194,,,2618.939,2,0,,,,,,,,,
730,,677,602780.194,603277.03,,,496.836,2,0.9,1,,7,,,,6365.555556,,
731,,678,603277.03,603712.463,,,435.433,2,0,,,,,,,,,
732,,679,603712.463,604552.194,,,839.731,2,0.85,1,,7,,,,6740,,
733,,680,604552.194,607657.598,,,3105.404,2,0,,,,,,,,,
734,,681,607657.598,608137.949,,,480.351,2,0.9,1,,7,,,,6365.555556,,
735,,682,608137.949,608737.901,,,599.952,2,0,,,,,,,,,
736,,683,608737.901,609642.195,,,904.294,2,0.85,1,,7,,,,6740,,
737,,684,609642.195,610905.156,,,1262.961,2,0,,,,,,,,,
738,,685,610905.156,611585.037,,,679.881,2,0.95,1,,7,,,,6030.526316,,
739,,686,611585.037,612583.9,,,998.863,2,0,,,,,,,,,
740,,687,612583.9,613042.303,,,458.403,2,0.9,1,,7,,,,6365.555556,,
741,,688,613042.303,613109.414,,,67.111,2,0,,,,,,,,,
742,,689,613109.414,614487.798,,,1378.384,2,0.9,1,,7,,,,6365.555556,,
743,,690,614487.798,614771.255,,,283.457,2,0,,,,,,,,,
744,,691,614771.255,614987.992,,,216.737,2,0.65,1,,7,,,,8813.846154,,
745,,692,614987.992,615489.661,,,501.669,2,0,,,,,,,,,
746,,693,615489.661,615980.474,,,490.813,2,0.95,1,,7,,,,6030.526316,,
747,,694,615980.474,617169.196,,,1188.722,2,0,,,,,,,,,
748,,695,617169.196,618070.412,,,901.216,2,0.45,1,,7,,,,12731.11111,,
749,,696,618070.412,618616.462,,,546.05,2,0,,,,,,,,,
750,,697,618616.462,618980.584,,,364.122,2,0.85,1,,7,,,,6740,,
