Section_id,Symmetry_id,Track_segment,Start_location,End_location,Start_location_mile,End_location_mile,length,Track_id,Curve_degree,Curve_direction,Cant_to_add,Cant,orig_cant,Max_speed,Max_speed_freight,Curve_radius,Max_speed_calc,Notes
759,78,588,508502.859,510882.469,,,2379.61,2,0,,,,,,,,,
760,79,589,510882.469,511225.602,,,343.133,2,1.2,1,,7,,,,4774.166667,,
761,80,590,511225.602,511307.792,,,82.19,2,0,,,,,,,,,
762,81,591,511307.792,512170.027,,,862.235,2,0.6,1,,7,,,,9548.333333,,
763,82,592,512170.027,514797.735,,,2627.708,2,0.2,1,,7,,,,28645,,
764,83,593,514797.735,516318.212,,,1520.477,2,0,,,,,,,,,
765,84,594,516318.212,516864.113,,,545.901,2,1.4,1,,7,,,,4092.142857,,
766,85,595,516864.113,517426.243,,,562.13,2,0,,,,,,,,,
767,86,596,517426.243,518147.207,,,720.964,2,0.5,1,,7,,,,11458,,
768,87,597,518147.207,522119.44,,,3972.233,2,0,,,,,,,,,
769,88,598,522119.44,523735.781,,,1616.341,2,1.2,1,,7,,,,4774.166667,,
770,89,599,523735.781,524774.294,,,1038.513,2,0,,,,,,,,,
771,90,600,524774.294,526412.43,,,1638.136,2,0.7,1,,7,,,,8184.285714,,
772,91,601,526412.43,528807.72,,,2395.29,2,0,,,,,,,,,
773,92,602,528807.72,530058.304,,,1250.584,2,1,1,,7,,,,5729,,
774,93,603,530058.304,531442.573,,,1384.269,2,0,,,,,,,,,
775,94,604,531442.573,532242.055,,,799.482,2,0.6,1,,7,,,,9548.333333,,
776,95,605,532242.055,537215.23,,,4973.175,2,0,,,,,,,,,
777,96,606,537215.23,539083.926,,,1868.696,2,0.25,1,,7,,,,22916,,
778,97,607,539083.926,540093.711,,,1009.785,2,0.55,1,,7,,,,10416.36364,,
779,98,608,540093.711,542988.11,,,2894.399,2,0,,,,,,,,,
780,99,609,542988.11,543469.394,,,481.284,2,0.2,1,,7,,,,28645,,
781,100,610,543469.394,549748.866,,,6279.472,2,0,,,,,,,,,
782,101,611,549748.866,549848.423,,,99.557,2,0.3,1,,7,,,,19096.66667,,
783,102,612,549848.423,550290.06,,,441.637,2,0,,,,,,,,,
784,103,613,550290.06,551046.149,,,756.089,2,1.2,1,,7,,,,4774.166667,,
785,104,614,551046.149,552879.288,,,1833.139,2,0,,,,,,,,,
786,105,615,552879.288,553053.923,,,174.635,2,0.35,1,,7,,,,16368.57143,,
787,106,616,553053.923,553213.17,,,159.247,2,0.2,1,,7,,,,28645,,
788,107,617,553213.17,554477.975,,,1264.805,2,0,,,,,,,,,
789,108,618,554477.975,558162.806,,,3684.831,2,0.35,1,,7,,,,16368.57143,,
790,109,619,558162.806,562963.456,,,4800.65,2,0,,,,,,,,,
791,110,620,562963.456,563442.077,,,478.621,2,0.95,1,,7,,,,6030.526316,,
792,111,621,563442.077,563851.037,,,408.96,2,1,1,,7,,,,5729,,
793,112,622,563851.037,564379.892,,,528.855,2,0,,,,,,,,,
794,113,623,564379.892,565125.159,,,745.267,2,0.65,1,,7,,,,8813.846154,,
795,114,624,565125.159,566735.207,,,1610.048,2,1,1,,7,,,,5729,,
796,115,625,566735.207,567193.652,,,458.445,2,0,,,,,,,,,
797,116,626,567193.652,568214.221,,,1020.569,2,0.9,1,,7,,,,6365.555556,,
798,117,627,568214.221,569283.149,,,1068.928,2,0.5,1,,7,,,,11458,,
799,118,628,569283.149,569517.077,,,233.928,2,0.55,1,,7,,,,10416.36364,,
800,119,629,569517.077,570032.004,,,514.927,2,0,,,,,,,,,
801,120,630,570032.004,571721.004,,,1689,2,0.75,1,,7,,,,7638.666667,,
802,121,631,571721.004,572707.749,,,986.745,2,0,,,,,,,,,
803,122,632,572707.749,573026.743,,,318.994,2,1,1,,7,,,,5729,,
804,123,633,573026.743,573653.67,,,626.927,2,2,1,,7,,,,2864.5,,
805,124,634,573653.67,574405.129,,,751.459,2,0,,,,,,,,,
806,125,635,574405.129,574933.063,,,527.934,2,2,1,,7,,,,2864.5,,
807,126,636,574933.063,575981.013,,,1047.95,2,0,,,,,,,,,
808,127,637,575981.013,576471.019,,,490.006,2,4.2,1,,7,,,,1364.047619,,
809,128,638,576471.019,576650.444,,,179.425,2,0,,,,,,,,,
810,129,639,576650.444,577187.016,,,536.572,2,4.4,1,,7,,,,1302.045455,,
811,130,640,577187.016,578216.09,,,1029.074,2,0,,,,,,,,,
